age,education-num,marital-status,gender,capital-gain,hours-per-week,income
19,9,1,0,0,42,0
36,9,1,1,0,40,0
43,13,0,1,0,40,1
39,16,1,1,0,40,0
56,13,0,1,0,42,1
24,10,1,1,0,40,0
40,9,0,1,0,60,0
45,12,0,1,0,50,1
56,14,1,0,0,40,0
46,9,1,0,0,40,0
35,13,1,0,0,40,0
36,15,0,1,0,60,1
50,15,0,1,0,50,1
61,4,1,0,0,21,0
31,11,1,1,0,60,0
63,10,0,1,0,40,0
41,11,0,1,0,40,0
48,9,0,1,0,40,0
45,9,1,0,0,35,0
24,9,0,1,0,40,0
34,10,1,1,0,40,1
27,13,1,0,0,40,0
26,11,1,1,0,48,0
27,9,1,1,0,40,0
55,11,0,1,0,40,0
38,9,0,1,0,40,1
31,9,0,0,0,40,1
51,12,0,1,0,40,1
56,8,0,1,0,40,1
39,12,0,1,0,40,0
50,10,0,1,0,40,1
34,13,0,1,0,40,0
44,9,1,1,3674,50,0
21,9,1,1,0,40,0
37,10,0,1,0,70,0
34,6,1,1,0,40,0
18,8,1,0,0,30,0
34,9,0,1,2885,80,0
38,9,0,1,0,65,1
19,9,1,1,0,12,0
46,9,0,1,0,40,0
19,10,1,0,0,25,0
22,10,1,0,0,20,0
38,9,0,1,0,50,0
33,14,1,0,14084,50,1
83,9,1,1,0,8,0
34,10,0,1,0,40,1
38,9,0,1,0,40,0
33,10,1,0,0,40,0
27,9,0,0,0,40,1
38,9,0,1,0,60,0
25,10,1,1,0,25,0
38,9,0,1,0,40,0
52,13,0,1,0,48,1
33,14,1,1,0,50,0
17,7,1,0,0,20,0
28,13,1,0,6849,60,0
52,9,1,0,0,40,0
34,9,1,1,2463,40,0
25,13,1,0,0,15,0
17,5,1,1,0,26,0
22,9,1,1,0,80,0
22,9,1,1,0,40,0
46,10,0,1,0,40,1
58,9,1,0,0,40,0
39,10,1,0,0,35,0
59,10,1,0,0,40,0
61,9,0,1,0,40,0
32,11,0,1,0,45,0
50,13,0,1,0,40,1
51,9,0,1,0,40,0
43,13,0,0,0,45,0
20,10,1,1,0,40,0
38,13,0,1,0,40,0
44,11,0,1,0,40,1
28,11,1,1,0,50,0
50,14,0,0,0,40,0
53,16,1,1,0,50,0
42,13,0,1,0,45,0
47,14,0,1,0,45,0
39,9,0,0,0,40,1
38,9,1,1,0,60,0
34,13,1,1,0,50,0
40,10,0,0,0,40,0
63,10,1,0,0,20,0
53,10,0,0,0,40,1
43,11,1,1,0,48,0
28,10,1,1,0,60,0
68,9,1,0,0,10,1
22,4,1,0,0,40,0
46,13,0,1,0,38,0
57,9,1,0,0,40,0
38,9,1,0,0,35,0
66,14,0,1,0,40,0
29,12,1,0,0,40,0
54,13,0,1,7688,50,1
38,9,1,1,0,40,0
35,7,1,0,0,8,0
30,13,1,0,0,37,0
39,9,1,0,0,40,0
31,14,1,1,0,40,0
50,9,0,1,0,50,0
30,9,0,1,0,60,0
25,13,1,0,0,40,0
24,13,1,0,0,40,0
59,9,1,0,0,40,0
45,13,0,1,0,15,0
64,3,1,0,0,20,0
61,8,0,0,0,40,0
42,11,1,0,0,40,0
28,3,0,1,0,40,0
53,9,1,1,0,40,0
33,7,1,1,0,7,0
34,14,0,1,0,40,0
41,10,0,1,0,48,0
67,10,0,1,9386,24,1
46,12,1,0,0,27,0
32,9,0,0,0,40,0
41,9,0,1,0,40,0
30,13,0,1,0,40,0
54,13,1,1,0,50,0
33,9,1,1,0,40,0
20,9,1,1,0,32,0
34,13,1,0,0,40,0
20,10,1,1,0,30,0
17,9,1,1,0,40,0
45,10,1,0,0,48,0
21,9,1,1,0,40,0
25,13,0,1,0,40,0
38,9,0,1,0,41,0
17,7,1,0,0,15,0
35,9,1,0,0,30,0
38,13,0,1,0,40,0
48,12,0,1,0,56,1
25,9,1,1,0,40,0
57,14,1,1,0,40,0
32,13,1,0,0,50,1
39,13,1,1,0,30,0
23,13,1,0,0,35,0
21,9,1,1,0,45,0
47,9,1,0,0,48,0
25,4,1,0,0,40,0
18,7,1,0,0,35,0
41,10,0,1,4650,40,0
19,9,1,0,0,15,0
24,9,1,1,0,42,0
57,13,0,1,15024,50,1
51,16,1,1,0,40,1
32,9,0,1,0,40,0
28,11,0,1,0,45,0
40,13,0,1,0,75,1
21,10,1,1,0,20,0
45,13,0,1,0,40,1
17,8,1,0,0,25,0
55,6,0,1,0,50,0
42,10,0,1,0,40,0
49,9,0,1,0,38,0
38,9,0,1,0,40,0
50,13,1,1,0,40,0
47,9,0,1,0,48,1
43,13,0,0,0,40,0
39,13,0,1,0,40,1
42,9,0,1,0,30,0
32,9,1,0,0,50,0
44,12,1,0,2354,40,0
50,15,0,1,99999,80,1
55,9,1,0,0,45,0
37,9,1,1,0,40,0
59,9,1,0,0,40,0
56,7,0,1,0,40,0
33,8,1,1,0,32,0
35,13,0,1,0,40,1
44,9,1,1,0,40,0
57,9,0,1,0,40,1
31,10,1,0,0,40,0
18,7,1,0,0,15,0
43,9,0,1,0,70,0
33,9,0,1,0,40,0
18,10,1,1,0,25,0
47,13,1,1,0,40,0
53,9,1,0,0,40,0
59,11,1,1,0,35,1
35,14,0,1,0,38,0
49,6,0,1,0,40,0
26,12,1,1,0,40,0
25,9,1,1,0,60,0
36,14,1,0,0,30,0
29,9,1,0,0,45,0
52,6,1,0,0,25,0
50,13,0,1,0,50,0
22,13,1,0,0,40,0
44,14,1,0,0,40,0
32,11,0,1,0,40,1
49,9,1,0,0,38,0
31,2,0,1,0,45,0
33,9,0,1,0,40,0
50,9,0,0,0,15,0
62,9,0,1,0,40,0
26,10,1,0,0,40,0
46,9,1,0,0,15,0
55,13,0,1,7298,40,1
49,9,1,0,0,20,0
22,9,0,0,0,40,0
43,13,0,1,0,38,1
58,10,0,1,0,42,0
48,14,0,1,15024,40,1
21,7,1,1,0,50,0
67,4,1,0,0,20,0
39,7,0,1,0,40,0
52,11,1,0,0,40,0
25,13,1,1,0,40,0
27,10,1,1,0,60,1
18,7,1,0,0,20,0
41,9,0,1,0,40,1
59,16,1,1,0,50,0
23,12,1,1,0,44,0
42,9,1,0,0,15,0
54,15,0,1,0,30,1
39,9,1,1,0,60,0
57,5,0,1,0,40,0
51,6,1,0,0,25,0
31,4,0,1,0,40,0
24,10,0,0,0,45,0
35,10,1,1,0,40,0
26,13,1,0,0,40,0
42,16,0,1,0,45,1
31,9,0,1,0,45,0
46,13,0,1,0,40,1
38,13,0,1,0,37,0
51,13,0,1,0,40,0
27,9,0,1,0,40,0
33,13,1,1,0,45,0
22,10,0,1,0,48,1
72,9,0,1,0,40,0
25,13,1,1,0,40,0
58,13,0,1,0,70,1
23,10,1,1,0,45,0
63,3,1,0,0,19,0
23,5,1,1,0,40,0
51,14,0,1,15024,50,1
75,1,1,0,0,48,0
52,10,1,0,0,50,0
69,9,0,1,0,10,0
52,16,0,1,0,40,1
40,9,1,0,0,40,0
34,16,0,1,0,50,1
21,10,1,0,0,8,0
30,13,1,0,0,40,0
46,3,0,1,0,40,0
21,10,1,0,0,16,0
44,9,0,1,0,40,0
51,9,0,0,3908,40,0
40,9,1,0,0,32,0
33,9,0,1,0,37,0
22,9,0,1,0,60,0
23,9,0,1,0,30,0
75,10,0,1,0,30,0
55,7,1,0,0,40,0
24,10,1,1,0,20,0
45,10,1,1,27828,56,1
31,9,1,1,0,24,0
49,9,0,1,0,40,1
26,13,1,0,0,40,0
61,14,0,1,3103,50,0
44,14,0,1,3908,50,0
28,10,1,0,0,40,0
79,9,0,1,0,40,1
51,9,1,0,0,30,0
44,16,0,1,0,60,0
24,13,1,1,0,40,0
46,10,0,1,0,40,1
36,9,1,0,0,20,0
23,8,1,0,0,38,0
25,4,0,1,0,40,0
48,10,0,1,0,8,0
18,7,1,0,0,24,0
25,9,1,1,0,40,0
19,9,1,1,2176,45,0
26,13,0,1,0,40,0
33,9,1,1,0,35,0
42,9,1,0,0,40,0
22,10,1,0,0,40,0
36,13,0,1,0,40,1
33,9,1,1,0,40,0
34,9,0,1,0,70,0
33,14,0,1,0,45,0
62,15,0,1,0,15,1
30,10,1,0,0,40,0
22,10,1,0,0,40,0
34,11,1,1,0,40,0
43,9,1,0,0,60,0
25,13,1,1,0,40,0
35,9,1,0,0,40,0
28,12,1,0,0,40,0
28,10,1,0,0,45,0
25,9,1,0,0,25,0
40,9,0,1,0,40,1
35,5,0,1,0,40,0
48,4,1,1,0,50,0
63,9,0,1,2290,20,0
31,13,0,0,0,40,1
36,12,0,1,0,45,0
39,10,0,1,0,40,0
24,9,1,0,0,40,0
32,13,1,1,0,35,0
46,1,0,0,0,40,0
19,9,1,1,0,35,0
30,10,1,1,0,40,0
35,11,1,1,0,40,0
23,13,1,1,0,55,0
33,9,0,1,0,55,0
25,9,1,1,0,40,0
64,9,0,1,0,35,1
18,9,1,0,0,20,0
59,7,0,1,0,40,0
45,9,1,0,0,40,0
30,16,1,0,0,15,0
24,3,1,0,0,40,0
22,9,1,0,0,35,0
49,10,0,1,0,56,1
35,8,0,1,0,40,0
48,14,1,0,0,40,0
18,8,1,0,0,20,0
35,10,0,1,0,40,0
27,9,1,1,0,40,0
28,13,1,1,0,60,0
21,10,1,1,0,40,0
26,10,1,0,0,50,0
44,13,0,1,0,40,1
39,9,1,1,0,40,0
40,13,1,1,0,40,0
70,13,0,1,20051,35,1
34,14,1,0,0,50,0
34,12,1,1,0,40,0
66,10,0,1,0,50,0
40,9,1,1,0,40,0
61,9,0,1,0,40,1
59,4,0,1,0,40,0
28,14,1,0,0,40,0
47,9,0,1,0,40,1
33,13,0,1,0,60,1
18,7,1,1,0,20,0
25,5,1,1,914,40,0
22,10,1,1,0,20,0
40,13,0,1,0,40,1
68,9,0,1,0,25,0
30,12,1,0,0,40,0
73,4,0,1,6418,99,1
45,4,0,1,0,10,0
23,7,1,1,0,35,0
40,13,0,1,0,45,1
39,13,0,1,0,40,1
23,10,0,1,0,40,0
51,9,1,1,0,40,0
53,9,0,1,0,45,0
24,13,1,1,0,35,0
53,13,1,1,0,40,0
49,16,0,1,0,60,0
34,9,0,1,0,40,0
37,9,0,1,0,47,0
40,11,0,1,0,40,0
23,10,1,0,0,6,0
36,14,1,1,13550,50,1
35,13,1,0,4650,40,0
53,13,1,0,0,50,1
42,10,1,1,0,65,1
32,14,0,0,0,40,0
33,9,1,0,0,65,0
59,9,1,1,0,60,0
36,10,0,1,0,44,0
37,15,0,1,0,40,1
31,10,1,1,0,45,0
46,13,0,1,0,40,0
44,13,1,0,0,38,0
27,13,0,1,0,60,1
29,9,1,1,0,40,0
39,10,0,1,0,40,0
62,9,0,1,0,65,0
48,14,1,0,0,40,1
42,9,1,0,0,25,0
60,14,0,1,0,48,1
35,13,1,0,0,40,0
39,10,1,1,0,40,0
34,12,0,0,0,36,0
22,10,1,1,0,22,0
18,9,1,1,0,40,0
44,11,0,1,0,40,1
44,9,1,0,0,40,0
49,13,1,0,0,40,0
21,9,1,1,0,50,0
49,11,1,1,0,40,0
52,7,1,1,0,40,0
39,13,0,1,0,40,1
23,13,1,1,0,40,0
54,9,0,1,0,49,0
31,9,1,0,0,25,0
30,14,1,0,0,20,0
21,10,1,1,0,40,0
38,13,0,1,0,40,1
51,10,0,1,0,40,1
34,16,0,1,0,50,1
22,13,1,0,0,30,0
20,10,1,0,0,45,0
26,13,1,1,0,55,0
26,10,1,0,0,35,0
41,10,0,1,0,40,1
35,13,0,1,0,40,1
27,10,1,1,0,40,0
65,10,0,1,0,40,0
31,7,0,1,0,65,0
45,15,0,1,0,35,1
37,12,0,1,0,50,1
47,9,0,1,0,45,1
47,12,0,1,0,50,1
33,9,0,1,0,40,0
40,6,0,1,0,40,0
38,10,0,1,0,40,1
21,10,1,1,0,40,0
40,9,0,1,0,40,0
33,9,1,1,0,55,0
29,10,1,1,0,52,0
41,10,1,1,0,35,0
20,10,1,0,0,30,0
20,10,1,1,0,54,0
34,6,0,1,0,40,0
78,13,0,1,9386,45,1
46,9,0,1,0,40,1
40,11,0,1,0,40,1
59,10,0,1,0,40,1
23,9,1,1,0,40,0
23,10,1,1,0,24,0
47,10,0,1,0,30,0
31,13,0,1,0,38,1
42,10,0,1,0,56,1
46,9,1,0,0,40,0
29,9,1,1,0,44,0
21,9,0,1,0,40,0
55,9,0,1,0,40,1
38,11,1,0,0,40,0
44,14,0,1,0,40,0
61,10,1,1,0,50,1
38,13,1,1,0,40,0
50,13,0,1,0,45,1
53,14,0,1,0,40,1
37,9,0,1,0,36,1
49,14,0,1,0,45,1
30,10,0,1,0,40,1
19,11,1,0,0,40,0
59,9,1,1,0,20,0
43,13,0,1,0,40,0
29,13,0,1,0,60,0
49,15,0,1,0,45,0
36,9,1,1,0,50,0
26,7,1,1,1055,32,0
18,10,1,0,0,20,0
60,10,1,0,0,15,0
43,9,1,0,0,40,0
42,9,1,0,0,40,0
41,9,1,1,0,50,0
55,14,0,1,0,40,1
31,13,1,0,0,40,0
20,10,1,1,0,40,0
37,14,0,1,0,40,1
51,10,0,1,0,55,0
28,10,0,1,0,55,1
24,11,1,0,0,40,0
21,10,1,0,0,30,0
21,9,1,1,0,50,0
20,10,1,0,0,40,0
35,9,1,0,0,45,0
30,10,0,1,0,40,0
44,9,0,1,0,30,0
45,13,0,1,0,40,1
42,6,0,1,0,40,0
36,9,1,0,0,40,0
32,13,1,0,0,40,0
33,9,1,1,0,40,0
27,5,0,1,0,32,0
17,6,1,0,0,15,0
45,9,1,0,0,40,0
41,13,0,1,0,40,0
19,10,1,0,0,35,0
45,11,1,0,0,8,0
41,16,0,1,99999,70,1
34,9,0,0,0,35,0
33,13,1,1,0,60,1
17,6,1,0,0,20,0
51,13,1,0,0,60,0
33,9,1,1,0,20,0
23,10,1,0,0,18,0
52,13,0,1,0,30,1
36,10,1,0,0,32,0
25,9,1,0,0,40,0
38,10,0,0,0,20,0
64,5,1,1,0,45,0
42,14,0,1,7688,40,1
29,9,1,1,0,40,0
26,13,1,0,0,38,0
38,9,0,1,0,24,0
24,6,1,1,0,30,0
43,10,0,1,0,40,1
38,6,0,1,3103,40,1
28,13,0,1,0,45,1
18,10,1,0,0,25,0
44,11,0,1,0,40,0
81,9,0,1,0,18,0
55,9,0,1,0,40,1
52,7,1,0,0,40,0
31,13,0,1,0,40,1
35,9,1,0,0,40,0
39,9,1,0,0,36,0
27,9,1,1,0,40,0
23,10,1,1,0,15,0
26,7,1,1,2907,50,0
33,11,1,1,0,40,0
39,10,1,0,0,40,0
44,9,1,1,0,40,0
38,9,1,0,0,40,0
18,8,1,1,0,15,0
54,9,1,0,0,15,0
45,9,1,0,0,40,0
43,14,0,1,0,40,1
23,13,1,0,0,40,0
37,10,1,1,2174,40,0
33,7,0,1,0,50,0
45,13,0,1,0,50,1
32,13,1,1,0,55,0
47,4,0,1,0,40,0
44,12,0,1,0,40,1
22,9,1,1,0,40,0
17,7,1,1,0,30,0
64,16,0,1,0,60,1
30,13,0,1,0,45,1
51,13,0,1,0,70,1
26,9,1,1,0,40,0
31,10,1,0,0,40,0
50,7,0,1,0,40,0
18,10,1,1,594,10,0
63,9,1,0,0,40,0
48,11,0,1,0,43,1
37,13,0,1,0,50,1
51,9,0,1,0,28,0
29,9,1,0,0,38,0
69,14,0,1,0,25,0
56,9,0,1,0,60,0
26,13,0,0,0,40,0
39,14,0,1,7298,40,1
42,9,1,0,0,22,0
41,9,0,1,0,40,1
45,9,0,1,0,40,1
23,10,1,1,0,40,0
29,13,1,1,0,50,1
34,10,0,1,0,50,0
31,13,0,0,0,20,1
46,13,0,0,0,40,1
46,9,0,0,0,25,0
33,3,1,0,0,40,0
46,11,0,1,0,40,0
26,9,1,0,0,40,0
49,13,1,0,0,50,0
66,9,1,0,0,35,0
55,9,0,0,0,40,1
35,9,0,1,0,40,0
27,10,1,0,0,40,0
31,9,1,0,0,40,0
47,10,1,0,0,16,0
48,9,0,1,0,40,1
27,10,1,0,0,56,0
38,9,1,0,0,40,0
27,9,0,0,0,40,0
23,12,1,1,0,20,0
17,8,1,1,0,15,0
44,13,0,1,0,40,1
26,9,0,1,0,48,0
37,9,1,0,0,40,0
49,13,0,1,0,55,1
42,9,0,1,0,40,1
26,13,1,0,0,40,0
73,11,0,0,0,32,0
44,10,0,1,0,40,0
47,14,1,0,0,40,0
28,10,1,0,0,20,0
49,10,1,1,0,40,0
17,9,1,0,0,20,0
42,10,1,1,0,40,0
30,6,0,1,0,40,0
36,11,0,1,0,37,0
53,13,1,0,0,40,0
23,9,0,1,0,40,0
35,9,1,0,0,40,0
32,7,1,1,13550,60,1
39,13,1,0,0,50,1
40,14,0,1,0,60,0
28,10,0,1,0,40,0
32,9,1,1,0,40,0
42,10,1,0,0,40,0
35,13,1,0,0,43,0
35,8,1,0,0,40,0
21,9,1,1,0,40,0
71,4,1,1,6097,40,1
31,9,1,1,0,40,0
25,10,1,0,0,40,0
35,9,1,0,6849,40,0
24,9,1,1,0,25,0
69,10,0,1,0,25,0
35,14,0,1,0,40,1
35,13,0,1,0,40,0
42,13,1,1,10520,50,1
51,11,0,1,0,40,1
48,9,1,1,0,44,0
49,11,0,1,0,40,0
53,12,0,1,2407,99,0
43,10,0,1,0,40,0
53,13,0,1,0,40,1
35,9,1,1,0,40,0
36,9,1,0,0,40,0
34,14,1,0,0,40,0
48,10,0,1,0,40,1
53,9,1,0,0,40,0
37,10,1,1,0,40,0
49,15,1,0,0,40,0
30,10,0,1,0,40,0
41,9,0,1,0,40,0
25,10,1,0,0,40,0
24,10,0,1,0,65,0
34,9,1,1,0,40,0
29,9,1,0,0,42,0
23,13,1,0,0,45,0
46,10,1,1,0,42,0
20,10,1,0,0,15,0
63,8,0,1,0,40,0
40,14,0,1,3103,50,0
33,12,1,1,0,50,0
24,10,1,0,0,40,0
36,10,1,1,0,45,0
25,9,1,1,0,40,0
54,5,0,1,0,40,0
50,13,1,1,0,50,0
58,13,0,1,0,40,0
17,7,1,1,0,20,0
40,9,0,1,7688,50,1
27,13,1,1,0,40,0
20,9,1,0,0,26,0
22,7,0,1,0,35,0
80,7,0,1,0,25,0
52,9,1,1,0,45,0
40,13,0,1,7298,48,1
48,6,1,0,0,48,0
62,9,0,1,0,25,0
32,12,0,1,0,42,1
21,10,1,0,0,28,0
58,13,0,1,0,40,1
37,14,0,1,0,60,1
29,16,0,1,0,35,1
25,9,1,1,0,40,0
26,10,1,1,0,40,0
50,10,0,1,0,50,0
30,13,0,1,0,40,1
30,13,0,1,0,80,0
59,9,1,0,0,10,0
36,9,1,1,0,40,0
37,14,0,1,0,50,1
42,13,0,0,0,40,1
34,13,0,1,0,45,1
27,5,0,1,0,40,0
39,13,0,1,0,50,1
41,11,0,1,7298,60,1
34,13,0,1,15024,70,1
41,10,0,1,0,40,0
50,10,1,0,0,40,0
18,9,1,0,0,28,0
23,13,1,0,0,15,0
26,9,0,1,0,48,0
38,10,0,1,7298,60,1
27,10,0,1,0,88,0
21,6,1,1,0,40,0
41,9,0,1,0,40,0
42,12,1,1,0,35,0
25,6,1,1,0,40,0
43,13,0,1,0,40,1
23,10,1,1,0,15,0
40,13,0,1,7688,40,1
23,10,1,1,0,9,0
18,7,1,0,0,20,0
37,13,1,1,0,50,0
58,5,0,1,3781,40,0
36,10,1,1,0,40,0
36,12,0,1,0,40,1
25,11,0,0,7688,40,1
62,13,0,1,15024,40,1
34,10,0,1,4064,40,0
27,13,1,0,4865,36,0
23,9,1,1,0,35,0
55,9,1,0,0,40,0
42,9,0,1,0,40,0
22,9,1,0,0,38,0
44,12,0,1,4386,40,1
42,10,0,1,0,40,0
21,9,1,1,0,40,0
25,12,1,0,0,45,0
31,2,1,1,0,35,0
42,10,1,1,0,38,0
26,5,0,1,0,20,0
62,10,0,1,0,98,1
28,13,0,1,5178,50,1
34,14,0,1,0,40,0
51,13,0,1,0,40,0
45,14,0,0,0,45,1
44,10,0,1,0,50,1
47,4,0,1,0,10,0
35,10,0,1,0,40,0
46,4,0,1,0,40,0
46,12,1,1,0,56,0
46,13,0,1,0,53,1
66,13,0,1,0,8,1
34,9,1,0,0,20,0
26,12,0,1,0,40,0
29,9,0,1,0,40,1
30,9,1,1,0,40,0
23,13,1,0,0,40,0
46,5,0,0,0,40,0
44,6,0,1,0,40,0
54,14,0,1,0,68,1
54,4,0,1,0,60,0
71,5,1,0,0,13,0
51,8,0,1,0,45,0
32,9,1,1,0,40,0
75,9,0,0,2653,14,0
57,7,0,1,0,40,0
34,5,1,1,0,40,0
40,13,1,1,14084,40,1
21,9,1,0,0,40,0
50,14,0,1,0,40,1
32,11,1,1,0,44,0
37,13,0,0,0,50,1
19,4,0,1,0,99,0
64,9,1,0,0,30,0
17,7,1,1,0,20,0
37,11,0,1,0,40,0
32,10,1,1,4650,45,0
20,10,1,1,0,20,0
39,16,1,1,4787,40,1
18,8,1,1,0,40,0
42,14,0,1,0,50,1
43,10,0,1,3103,40,1
42,13,0,1,0,55,1
53,13,0,0,0,60,1
52,9,0,1,0,40,0
51,6,1,1,0,40,0
77,10,0,1,0,8,0
25,10,1,0,3418,30,0
38,10,1,1,0,40,0
20,9,1,1,0,40,0
23,9,1,1,0,30,0
27,9,1,0,0,40,0
19,7,1,0,0,40,0
41,13,0,1,0,40,1
47,10,0,1,0,40,0
72,13,1,0,991,7,0
42,14,1,0,4650,40,0
36,13,0,1,0,40,1
42,14,0,1,0,60,1
24,13,1,0,0,40,0
22,9,1,1,0,40,0
29,2,0,1,0,40,0
42,15,0,1,15024,40,1
24,13,1,1,0,20,0
41,10,0,1,0,45,1
29,9,1,1,0,40,0
36,9,1,1,0,40,0
78,9,1,1,0,45,1
43,11,0,0,0,32,1
34,10,1,0,0,40,0
20,10,1,0,0,40,0
24,8,0,1,0,40,0
36,11,0,1,0,40,0
49,10,0,1,0,44,0
21,5,1,1,0,40,0
51,12,1,0,0,40,0
30,9,0,1,0,40,0
37,9,1,1,0,40,0
30,11,1,0,0,40,0
20,10,1,1,34095,10,0
46,9,0,1,0,40,0
24,9,1,1,0,40,0
32,13,0,1,0,42,1
36,10,1,1,0,50,0
30,7,0,0,0,40,0
60,10,0,1,0,40,0
56,10,1,0,0,40,0
57,7,0,1,0,40,0
61,13,0,0,0,40,0
50,9,0,1,0,40,1
56,9,0,1,0,48,0
61,10,0,1,0,35,1
45,14,1,1,7430,70,1
31,14,0,1,5178,40,1
60,9,1,1,0,50,1
26,10,0,1,0,40,0
56,7,0,0,0,40,0
45,7,1,0,0,40,0
28,12,1,1,0,65,1
45,10,0,1,0,40,0
58,5,0,1,0,40,0
38,11,1,0,2354,40,0
23,13,1,0,0,40,0
49,9,0,1,0,40,1
19,10,1,0,0,25,0
22,9,1,1,0,40,0
23,9,0,1,0,50,0
23,9,0,0,3908,40,0
40,9,0,1,0,25,0
55,13,1,0,0,40,0
34,11,1,0,0,40,0
21,9,0,1,0,40,0
28,9,1,0,0,40,0
43,13,0,1,0,40,0
17,5,1,1,0,20,0
51,6,1,0,0,40,0
37,9,0,1,0,40,1
54,13,0,1,0,50,1
24,13,1,1,0,30,0
35,9,0,1,0,40,1
48,9,1,0,2174,40,0
23,11,1,1,0,40,0
24,9,1,0,0,45,0
24,11,1,0,0,20,0
50,4,0,1,3411,40,0
34,9,0,1,0,40,1
45,9,1,0,0,40,0
36,7,1,1,0,40,0
33,13,0,1,0,45,1
21,9,1,0,0,20,0
32,9,0,1,0,40,0
22,3,1,1,0,40,0
53,9,0,1,0,40,1
36,9,0,1,0,40,0
22,13,1,1,0,40,0
47,9,0,0,0,40,0
25,10,1,0,0,20,0
30,9,1,0,0,20,0
49,9,1,0,0,40,0
23,10,1,1,0,40,0
40,6,1,1,0,35,0
45,12,1,1,0,40,0
61,13,0,1,0,42,0
35,9,1,0,0,55,0
20,10,1,0,0,25,0
27,6,1,1,0,60,0
23,9,1,0,0,40,0
25,13,0,1,0,40,0
65,10,1,0,0,35,0
25,9,1,0,0,40,0
49,13,0,1,0,50,1
45,13,1,0,0,40,0
46,14,1,0,0,45,0
67,9,1,0,0,32,0
40,9,1,0,0,40,0
51,10,0,1,0,60,1
44,13,0,1,0,50,1
35,9,0,1,0,60,0
28,10,1,1,0,40,0
44,9,1,0,0,48,0
37,10,0,1,0,50,1
54,10,0,1,0,45,1
33,15,0,0,0,40,1
46,9,1,0,0,40,0
45,14,0,1,4386,40,0
27,12,1,1,3325,40,0
49,14,0,1,0,50,1
51,9,1,1,0,45,0
27,9,0,1,0,40,0
36,9,0,1,0,40,0
59,13,0,1,15024,40,1
24,10,1,0,0,15,0
66,11,1,0,0,40,0
31,9,1,0,0,38,0
35,16,1,0,0,60,1
34,13,0,0,7688,50,1
50,10,0,1,0,70,1
43,9,0,1,0,50,0
21,5,1,1,0,30,0
33,5,1,1,0,45,0
48,10,1,0,0,38,0
22,9,1,0,0,36,0
29,14,0,1,0,40,0
42,11,0,1,0,40,0
28,9,0,1,0,50,0
36,9,1,0,0,38,0
66,9,1,0,0,25,0
44,13,0,0,0,20,0
45,10,1,0,0,40,0
49,9,1,0,0,40,0
36,13,1,0,0,45,0
48,7,0,1,0,60,0
19,9,1,1,0,40,0
36,13,0,1,0,40,1
41,14,0,1,0,45,1
32,10,0,1,0,50,0
49,9,0,1,0,40,1
51,9,0,0,0,40,0
20,10,1,0,0,29,0
39,13,1,0,0,40,0
38,9,0,1,0,40,1
19,10,1,0,0,25,0
29,13,1,1,0,40,0
52,9,0,1,0,40,1
22,11,1,1,0,44,0
44,10,0,1,0,80,0
43,9,1,1,0,40,0
41,10,0,1,3942,40,0
63,9,0,1,0,40,0
40,11,1,1,0,44,0
40,13,1,1,0,30,0
18,7,1,0,0,15,0
57,15,0,1,0,50,1
54,13,0,1,0,40,1
44,13,1,0,0,40,0
20,10,1,1,0,30,0
40,10,0,0,0,40,0
29,10,1,1,0,40,0
22,13,1,1,0,40,0
44,14,0,1,5178,40,1
45,10,1,1,0,45,0
52,13,0,1,0,40,1
57,9,1,1,2174,40,0
51,9,1,1,0,40,0
23,13,1,1,0,10,0
22,11,0,1,0,44,0
37,10,1,0,0,40,1
58,9,1,0,0,40,0
61,6,1,1,0,20,0
30,14,1,0,0,45,0
23,10,1,0,0,40,0
30,6,1,1,0,40,0
18,9,1,1,0,25,0
34,10,0,0,0,12,0
23,9,1,1,0,40,0
23,10,1,0,0,10,0
57,13,0,1,0,55,1
58,9,0,1,0,45,1
59,9,0,1,0,40,1
27,13,0,1,0,40,0
50,13,0,1,0,45,1
44,14,1,0,0,16,0
25,13,1,0,0,40,0
33,9,1,0,0,30,0
22,10,1,1,0,35,0
21,10,1,1,0,30,0
44,7,0,0,5178,36,1
50,10,0,1,0,50,1
44,9,0,1,0,45,0
53,9,0,1,0,40,1
41,13,0,1,0,50,1
54,10,1,0,0,40,0
60,4,0,1,0,40,0
58,14,1,1,0,20,0
27,10,0,1,3908,40,0
43,9,1,0,0,60,0
33,12,0,1,0,40,0
24,10,0,1,0,65,0
41,9,1,1,0,40,0
21,9,1,1,0,40,0
39,10,0,1,0,40,0
27,13,1,0,0,40,0
50,9,0,1,0,40,0
20,9,1,1,0,40,0
46,13,0,1,0,40,1
49,7,0,1,0,40,0
35,13,0,0,0,35,1
56,10,0,1,0,45,1
41,14,1,1,0,40,0
41,10,1,1,0,50,0
42,9,0,1,0,40,0
58,4,0,1,0,40,0
43,10,0,1,0,40,0
25,9,1,0,0,40,0
57,9,1,0,0,42,0
49,4,1,0,0,40,0
23,10,0,1,0,40,0
59,9,0,1,0,40,0
50,10,0,1,0,70,1
33,13,1,0,0,45,0
52,14,0,1,0,45,0
37,9,0,1,0,40,1
30,9,1,0,0,40,0
39,9,1,1,0,60,0
54,10,1,1,0,42,0
52,9,0,1,0,45,1
22,9,1,1,0,56,0
19,10,1,1,0,25,0
65,9,0,1,9386,10,1
